Country,Code,Year,GDP,GDP_growth,CPI,CPI_growth,unemployment_rate,annual_tests_per_thousand,cumulative_tests,annual_vaccinations_per_million,avg_workplace_closure,covid_deaths_per_million
Pacific island small states,PSS,2023,11168877227.3837,8.137657922720024,7.92164684826778,29.89037089041691,NA,NA,NA,NA,NA,NA
Pacific island small states,PSS,2024,11977251413.7163,7.237739030299652,NA,NA,NA,NA,NA,NA,NA,NA
Post-demographic dividend,PST,2019,51135209515081.4,1.0594106423947007,1.61963190184049,-6.843214549884684,NA,NA,NA,NA,NA,NA
Post-demographic dividend,PST,2020,50140341964133.7,-1.9455626766411844,0.63226733191168,-60.96228215848337,NA,NA,NA,NA,NA,NA
Post-demographic dividend,PST,2021,55855082520061,11.397490188669144,2.50835221473775,296.7233618023042,NA,NA,NA,NA,NA,NA
Post-demographic dividend,PST,2022,57128680173110.1,2.2801822065013946,7.87737003690614,214.04561092429057,NA,NA,NA,NA,NA,NA
Post-demographic dividend,PST,2023,60538844740701.7,5.96926895082854,5.09396758978879,-35.334158914420364,NA,NA,NA,NA,NA,NA
Post-demographic dividend,PST,2024,63040640005163.4,4.132545434550849,2.44091572720695,-52.08222894664792,NA,NA,NA,NA,NA,NA
French Polynesia,PYF,2019,6022276196.13871,-1.8392488835803265,NA,NA,NA,NA,NA,NA,NA,NA
French Polynesia,PYF,2020,5574821989.38239,-7.429984812772507,NA,NA,NA,NA,NA,NA,NA,406.5794462
French Polynesia,PYF,2021,6150640646.38319,10.328915579681002,NA,NA,NA,NA,NA,1175268.49714,NA,1861.705908
French Polynesia,PYF,2022,5814661208.90544,-5.462511253609304,NA,NA,NA,NA,NA,601880.4816,NA,46.364323
French Polynesia,PYF,2023,6402221222.32749,10.104802194187554,NA,NA,NA,NA,NA,10920.581858,NA,0
Qatar,QAT,2019,176371267692.308,-3.798340677173923,-0.66664112486111,-360.5946201364093,0.1,NA,NA,NA,NA,NA
Qatar,QAT,2020,144411363351.648,-18.12081114958945,-2.54031503004764,281.0618540188166,0.14,NA,NA,4204.77264,1.251,84.70280934
Qatar,QAT,2021,179732009560.44,24.458356592607373,2.30446565742007,-190.71574313272683,0.14,NA,1548.961,1787193.33869,1.529,128.6099803
Qatar,QAT,2022,235709325714.286,31.144878583812886,4.99527553740757,116.76502408805504,0.13,1268.658,2817.619,838317.519681,0.833,23.5093508
Qatar,QAT,2023,213002809340.659,-9.63327025980746,3.02764899198904,-39.38974998843972,NA,NA,NA,2345.6011044,NA,1.7286287
Qatar,QAT,2024,217982967032.967,2.33807136521996,1.26734310292379,-58.14101613902085,NA,NA,NA,NA,NA,0
Romania,ROU,2019,251677082534.495,3.371439563392268,3.82785432599435,-17.244250136753976,3.912,NA,NA,NA,NA,NA
Romania,ROU,2020,252033792712.145,0.14173327744336953,2.63107311184746,-31.265066855333,5.035,231.75,231.75,308.111293,1.612,813.69969201
Romania,ROU,2021,286578196368.297,13.706258706191102,5.05232876096582,92.0254035593191,5.59,632.049,863.799,822722.107645,2.132,2249.62191323
Romania,ROU,2022,296354358293.475,3.4113418428435183,13.7954887432521,173.05207946552764,5.614,236.147,1099.946,54910.12134,0.367,451.82350091
Romania,ROU,2023,350775856415.189,18.36365708778317,10.3971874764996,-24.633424230183508,5.589,NA,NA,NA,NA,69.91264362
Romania,ROU,2024,382767571329.158,9.120272769315864,5.72140574354435,-44.971601632881544,5.43,NA,NA,NA,NA,12.469494005
Russian Federation,RUS,2019,1693115002708.32,2.1592715832882647,4.47036660760176,55.31288954265752,4.513,NA,NA,NA,NA,NA
Russian Federation,RUS,2020,1493075894362.14,-11.8148565234019,3.38165937237896,-24.353869174207716,5.62,NA,NA,NA,NA,NA
Russian Federation,RUS,2021,1829186719575.1,22.51130210340385,6.69445891957613,97.96372675071208,4.749,NA,NA,NA,NA,NA
Russian Federation,RUS,2022,2291612121334.64,25.28038263184834,NA,NA,3.867,NA,NA,NA,NA,NA
Russian Federation,RUS,2023,2071505725030.58,-9.604871359114194,NA,NA,3.076,NA,NA,NA,NA,NA
Russian Federation,RUS,2024,2173835806671.66,4.939888912909918,NA,NA,2.43,NA,NA,NA,NA,NA
Rwanda,RWA,2019,10349300276.7623,7.381228527042016,3.34787655037643,-1175.7606840899552,11.236,NA,NA,NA,NA,NA
Rwanda,RWA,2020,10174386854.812,-1.690099014162729,9.85039902274208,194.22826303540123,11.829,53.915,53.915,NA,1.702,6.2998930500000005
Rwanda,RWA,2021,11078787095.1791,8.888990101053231,-0.391346748300811,-103.97290249255173,15.775,242.456,296.371,923648.62541618,2.09,92.52052322
Rwanda,RWA,2022,13316161005.7244,20.19511604766632,17.6892095588153,-4620.08599422893,15.084,114.784,411.155,989683.5729645,0.63,8.64403936
Rwanda,RWA,2023,14331722700.3249,7.626535111462881,19.789546746467,11.873550260503364,12.352,NA,NA,87315.20638999999,NA,0.07325457
Rwanda,RWA,2024,14251642231.4932,-0.5587637334755573,1.77029240198634,-91.05440652751491,11.331,NA,NA,NA,NA,0
South Asia,SAS,2019,3318484576527.33,5.020598518906037,3.6289496588547,8.931828252011908,NA,NA,NA,NA,NA,NA
South Asia,SAS,2020,3172770463749.49,-4.390983577519719,5.66021998689359,55.97405637971733,NA,NA,NA,NA,NA,NA
South Asia,SAS,2021,3717045071833.11,17.15455354562307,5.33853088974922,-5.683332059341348,NA,NA,NA,NA,NA,NA
South Asia,SAS,2022,3930640282535.14,5.746371286175795,7.1749129543919,34.39864079776721,NA,NA,NA,NA,NA,NA
South Asia,SAS,2023,4210278492152.87,7.114316994618802,6.38195135323064,-11.051863711822074,NA,NA,NA,NA,NA,NA
South Asia,SAS,2024,4514924632400.27,7.235771714749982,2.76131569624095,-56.73242330743982,NA,NA,NA,NA,NA,NA
Saudi Arabia,SAU,2019,888890133333.333,0.26228577238042927,-2.0933490096655,-185.19251210818345,5.636,NA,NA,NA,NA,NA
Saudi Arabia,SAU,2020,767951200000,-13.605610952144636,3.4454670643357,-264.5911431121683,7.66,307.278,307.278,NA,1.06,193.129206968
Saudi Arabia,SAU,2021,982661066666.667,27.958790437031283,3.06328988941548,-11.092173217273386,6.621,619.291,926.569,1557291.837656,1.236,82.7030615
Saudi Arabia,SAU,2022,1239075200000,26.09385290933811,2.47407371925371,-19.234750592742657,5.589,276.516,1203.085,503709.7838,0.447,19.891003587
Saudi Arabia,SAU,2023,1218584533333.33,-1.653706463229183,2.32708518362698,-5.9411542381634534,4.008,NA,NA,64357.564999999995,NA,4.071439794
Saudi Arabia,SAU,2024,1237529866666.67,1.5546999666503696,1.68792112375813,-27.466294073199897,3.518,NA,NA,NA,NA,0
Sudan,SDN,2019,32338079165.2893,0.01329501823152089,50.9940515002971,-19.4311402108617,NA,NA,NA,NA,NA,NA
Sudan,SDN,2020,27034593750,-16.40012502963348,163.257782355457,220.1506402261563,NA,NA,NA,NA,1.68,31.609848251
Sudan,SDN,2021,34229513774.9936,26.613753073295577,359.093040779,119.95462366207808,NA,NA,NA,70062.8740705,0.814,35.963542664
Sudan,SDN,2022,51666875363.0963,50.94247526484463,138.808460241759,-61.34470889755082,7.53,NA,12.33,225984.995978,0,33.574073131
Sudan,SDN,2023,39898289820.7951,-22.77781549512293,NA,NA,NA,NA,NA,283103.92429,NA,1.032736896
Sudan,SDN,2024,49909807029.6996,25.0925973365567,NA,NA,NA,NA,NA,NA,NA,0
Senegal,SEN,2019,23403995992.1354,1.2428002987347253,1.7601115119294,281.81482237072197,2.863,NA,NA,NA,NA,NA
Senegal,SEN,2020,24530513037.7518,4.813353437570886,2.5431468568166,44.487825889443336,NA,16.458,16.458,NA,0.415,22.774785896
Senegal,SEN,2021,27520784129.7508,12.19000632965586,2.18032278088143,-14.266737092380785,NA,38.908,55.366,109218.90331,0.395,84.300701511
Senegal,SEN,2022,27783332222.6759,0.9539993180691244,9.69681899081074,344.7423599771153,5.062,9.937,65.303,51083.454022,0,4.418988423
Senegal,SEN,2023,30696331295.7826,10.484700142372414,5.93947798773216,-38.74818130192232,4.686,NA,NA,20442.2395075,NA,0.1699611
Senegal,SEN,2024,32267254425.052,5.11762501561621,0.804503298792415,-86.45498307335937,5.775,NA,NA,NA,NA,0.056653697
Singapore,SGP,2019,376161998830.048,-0.255012268821922,0.567829988405464,29.409848583024463,3.1,NA,NA,NA,NA,NA
Singapore,SGP,2020,349165858544.568,-7.17673246352484,-0.172111865925357,-130.31045725652288,4.1,NA,NA,9.203722,1.634,5.1328454
Singapore,SGP,2021,436591382250.464,25.038394094517948,2.31610315765142,-1445.6963848476828,4.64,NA,NA,2064591.1308008,1.605,141.41873516
Singapore,SGP,2022,509017841146.557,16.589072034074956,6.13095418919736,164.70989294856295,3.591,NA,NA,563170.17258,0.756,156.28628859
Singapore,SGP,2023,505439514078.019,-0.7029865712521752,4.83372362825795,-21.15870582143819,3.444,NA,NA,79627.8219,NA,43.00970344
Singapore,SGP,2024,547386645891.847,8.299139787348144,2.38951123595021,-50.56582834026491,2.737,NA,NA,NA,NA,12.3896265
Solomon Islands,SLB,2019,1619155017.3924,0.2275873277872335,1.63485544012245,-52.769974906895825,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,2020,1536145814.17007,-5.126698946714435,2.96354992076063,81.27290328120151,NA,NA,NA,NA,1.38,0
Solomon Islands,SLB,2021,1522794913.0914,-0.869116782763431,-0.115437894412806,-103.89525729275306,NA,NA,NA,309491.11161,0,0
Solomon Islands,SLB,2022,1566360686.10632,2.860908756680692,5.51812928576935,-4880.171462619125,NA,NA,NA,448591.01905,1.551,195.8838782
Solomon Islands,SLB,2023,1660896530.71894,6.035381598322578,5.88585897042163,6.664028071988362,NA,NA,NA,NA,NA,58.893192
Solomon Islands,SLB,2024,1760767447.17461,6.013072735629081,4.32183948388033,-26.57249340157503,NA,NA,NA,NA,NA,0
Sierra Leone,SLE,2019,6526183564.19893,2.122972597407744,14.8049990906021,-7.639304149844811,NA,NA,NA,NA,NA,NA
Sierra Leone,SLE,2020,6693888876.28565,2.5697302326387415,13.4468711101052,-9.17344183667672,NA,NA,NA,NA,0.235,9.18228276
Sierra Leone,SLE,2021,7173379137.26091,7.163104584450804,11.8739588840234,-11.697235834288396,NA,NA,NA,109946.334834,1.707,5.6785169600000005
Sierra Leone,SLE,2022,7124465159.65304,-0.6818819509175903,27.2082883814653,129.14251807014833,NA,NA,50.889,659201.851774,2,0.36245853
Sierra Leone,SLE,2023,6411787856.06581,-10.0032393676824,47.6428733253179,75.10426476430965,NA,NA,NA,337226.29031,NA,0
Sierra Leone,SLE,2024,7547843281.27425,17.71823164944058,28.6337500014115,-39.89919582328122,NA,NA,NA,NA,NA,0
El Salvador,SLV,2019,26881140000,3.3061564091872477,0.0753241350024998,-93.09162046348293,4.17,NA,NA,NA,NA,NA
El Salvador,SLV,2020,24921190000,-7.291171430973538,-0.37159021232411,-593.321579214654,5.008,98.442,98.442,NA,1.434,211.29510081
El Salvador,SLV,2021,29043140000,16.539940508458866,3.46692585313084,-1032.9970860768806,4.327,85.603,184.045,1529746.89481,1,397.43223401
El Salvador,SLV,2022,31870120000,9.733727138319066,7.19861615609861,107.63686508027943,2.999,120.29,304.335,273590.267314,1,64.80565586
El Salvador,SLV,2023,33853940000,6.224702009280166,4.04554694222478,-43.801046555351824,2.992,NA,NA,21725.646558,NA,0
El Salvador,SLV,2024,35364960000,4.463350499232881,0.853782292567271,-78.8957511861734,NA,NA,NA,NA,NA,0
San Marino,SMR,2019,1616232125.12587,-2.363333530642688,0.472651967352905,-59.37095705209883,7.54,NA,NA,NA,NA,NA
San Marino,SMR,2020,1544714493.24409,-4.42496042307105,-0.133368898372899,-128.21714656554454,7.23,NA,NA,NA,0.787,1729.545908
San Marino,SMR,2021,1855395999.76534,20.11255205282503,1.61551411551418,-1311.312483812536,6.34,NA,NA,1648868.1214422,1.241,1172.57348
San Marino,SMR,2022,1831700577.08904,-1.2771086430765677,5.32545321311364,229.6444866666284,4.91,NA,NA,397152.741347,0.247,644.9154139999999
"Somalia, Fed. Rep.",SOM,2019,8655023960.00102,9.926830554458023,NA,NA,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SOM,2020,8628393720.00185,-0.30768534116417584,NA,NA,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SOM,2021,9483997390.00062,9.9161407993629,NA,NA,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SOM,2022,10202767269.9992,7.578765054874545,NA,NA,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SOM,2023,10968517089.9982,7.505314977149906,NA,NA,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SOM,2024,12108515109.9996,10.393365034193398,NA,NA,NA,NA,NA,NA,NA,NA
Serbia,SRB,2019,53864693664.5568,2.040583476081265,1.84922984511088,-5.643872702254318,10.395,NA,NA,NA,NA,NA
Serbia,SRB,2020,55874017668.998,3.730317333566021,1.57553290083412,-14.800590905472284,9.011,334.176,334.176,NA,1.525,465.74876575
Serbia,SRB,2021,66159884072.5308,18.40903309382022,4.08510285335106,159.28388110386786,9.843,719.423,1053.599,1213163.86292,1.271,1402.54726043
Serbia,SRB,2022,66797564758.339,0.9638479491728104,11.9815117344702,193.29767608278505,8.439,380.27,1433.869,43065.601931,0.249,710.7711963
Serbia,SRB,2023,81342660752.3732,21.77488961858957,12.3719043552519,3.2582918535944043,8.268,NA,NA,NA,NA,79.80898932
Serbia,SRB,2024,89083506277.2344,9.516341675158891,4.67052974889971,-62.248901908807106,7.24,NA,NA,NA,NA,0
Sub-Saharan Africa (excluding high income),SSA,2019,1745254110180.65,2.4163213460721136,2.83514555687505,-30.731476612325466,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (excluding high income),SSA,2020,1621662123503.33,-7.081604103171367,3.48393567493207,22.883838061991028,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (excluding high income),SSA,2021,1830970332357.42,12.907017178271046,4.25936417542868,22.2572565296209,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (excluding high income),SSA,2022,1956487528375.04,6.855228279751185,8.83128161964115,107.33802642626426,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (excluding high income),SSA,2023,1825737943161.89,-6.682873430925684,6.69759990789842,-24.16049904916779,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (excluding high income),SSA,2024,1745534471319.04,-4.392934492227845,4.21492822110782,-37.06807992312003,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,SSF,2019,1843035420525.45,2.95530331741637,2.83514555687505,-30.731476612325466,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,SSF,2020,1730702407679.05,-6.095000215154505,3.48393567493207,22.883838061991028,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,SSF,2021,1943719394821.09,12.30812334904563,4.61874544887136,32.57263852787457,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,SSF,2022,2085278582815.11,7.282902479195041,8.83128161964115,91.20520317479648,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,SSF,2023,1946245643472.37,-6.667355646795479,6.69759990789842,-24.16049904916779,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,SSF,2024,1860829213452.29,-4.388779510261891,4.21492822110782,-37.06807992312003,NA,NA,NA,NA,NA,NA
Small states,SST,2019,230723882097.479,0.662244954839837,1.17954334821804,-44.08964529446488,NA,NA,NA,NA,NA,NA
Small states,SST,2020,208338277477.527,-9.702335283390497,0.576790480838927,-51.10052702087667,NA,NA,NA,NA,NA,NA
Small states,SST,2021,243009421520.273,16.641754200202556,2.41075255288778,317.9598368859004,NA,NA,NA,NA,NA,NA
Small states,SST,2022,269954645297.005,11.088139549554088,6.13440586021486,154.46020384243127,NA,NA,NA,NA,NA,NA
Small states,SST,2023,285189556483.076,5.64350769712056,5.0769567426116,-17.238003837689064,NA,NA,NA,NA,NA,NA
Small states,SST,2024,309361541400.629,8.475760899395866,2.20209151718041,-56.62575773596904,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,STP,2019,412976082.620705,7.625080408962119,7.72024525213249,-1.885355801248917,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,STP,2020,471229484.607144,14.105756831429249,9.81932791540148,27.1893261770302,NA,NA,NA,NA,NA,75.117205
Sao Tome and Principe,STP,2021,524402455.54816,11.28388029143495,8.13777038378729,-17.124975824228162,NA,NA,NA,700077.8277328,NA,176.746362
Sao Tome and Principe,STP,2022,540809499.189348,3.1287122071229847,18.0056351122841,121.2600535910469,NA,NA,21.039,320833.4255126,NA,88.373181
Sao Tome and Principe,STP,2023,678976264.835436,25.548139567295785,21.2589138473,18.068114313814988,NA,NA,NA,152378.766168,NA,13.255977
Sao Tome and Principe,STP,2024,764274042.735043,12.562703929021843,14.3519273571008,-32.48983715636265,NA,NA,NA,NA,NA,0
Suriname,SUR,2019,4016040575.08796,0.49651454234152265,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,SUR,2020,2911807496.20227,-27.49556580019127,34.889784309078,58.61196840665504,NA,16.506,16.506,NA,1.21,192.5632074
Suriname,SUR,2021,3107923197.96954,6.7351877492950445,59.1196626251977,69.44691346175878,NA,74.751,91.257,786382.78777,2,1715.4172353
Suriname,SUR,2022,3791603200.0259,21.99796965713373,52.446027276241,-11.288351544334246,NA,46.078,137.335,56249.032499,1.279,327.3574527
Suriname,SUR,2023,3455146280.83975,-8.873737610092,51.5873159600861,-1.637323856070043,NA,NA,NA,48680.38362,NA,17.6516275
Suriname,SUR,2024,4714267822.2233,36.44191704316291,16.2296159130279,-68.539522533824,NA,NA,NA,NA,NA,3.2093868
Slovak Republic,SVK,2019,105843498304.094,-0.7205356003692307,2.66456133425436,5.987350134555386,NA,NA,NA,NA,NA,NA
Slovak Republic,SVK,2020,107732602896.441,1.784809291657672,1.93694126694221,-27.307311637311756,NA,NA,NA,NA,NA,NA
Slovak Republic,SVK,2021,120560912620.599,11.907546443010702,3.14960629921267,62.607217522132586,NA,NA,NA,NA,NA,NA
Slovak Republic,SVK,2022,115884262197.697,-3.879076826184328,12.774146363761,305.5791470494026,NA,NA,NA,NA,NA,NA
Slovak Republic,SVK,2023,133896931490.224,15.543671721184726,10.5319476645211,-17.55263040981586,NA,NA,NA,NA,NA,NA
Slovak Republic,SVK,2024,141775733420.114,5.884228893225426,2.75760909424273,-73.8167223947355,NA,NA,NA,NA,NA,NA
Slovenia,SVN,2019,53909922735.545,0.41135952873800846,1.63052260754342,-6.216811023617201,4.446,NA,NA,NA,NA,NA
Slovenia,SVN,2020,53384760135.1581,-0.9741483083978544,-0.0548568157606016,-103.36437014162289,4.971,320.134,320.134,2675.55485,1.309,1362.026173
Slovenia,SVN,2021,61529280461.092,15.256264719207934,1.91706506089263,-3594.6706882492335,4.744,661.975,982.109,1295700.67438,1.789,1516.6192379
Slovenia,SVN,2022,59927702746.2843,-2.602952127516683,8.83369886749455,360.79285714911384,4.011,1535.749,2517.858,122283.647454,0.14,1282.1294743
Slovenia,SVN,2023,69148468417.3208,15.386482792564935,7.44687717385836,-15.699218576934864,3.652,NA,NA,10018.3482,NA,420.2850582
Slovenia,SVN,2024,72485008929.2766,4.8251835338120586,1.96562656432507,-73.60468665677423,3.697,NA,NA,NA,NA,105.8985958
Sweden,SWE,2019,532169294165.94,-3.472296441443519,1.78415097403837,-8.670656072698987,6.833,NA,NA,NA,NA,NA
Sweden,SWE,2020,545147614972.141,2.43875791942143,0.497367318853587,-72.12302512002044,8.291,399.277,399.277,NA,0.899,925.49726603
Sweden,SWE,2021,637186904843.636,16.88337018152387,2.16319736447151,334.929534465111,8.803,1048.904,1448.181,1687127.96069,0.973,537.69617563
Sweden,SWE,2022,579895717343.956,-8.99126881989815,8.36929098869185,286.8944704791903,7.417,310.433,1758.614,748528.74074,0.03,663.75298983
Sweden,SWE,2023,585489968189.064,0.9646994585044968,8.54862489748906,2.142761065895741,7.611,NA,NA,259844.646311,NA,417.6466192
Sweden,SWE,2024,610117791237.089,4.2063612335151594,2.8358165822403,-66.82721939205393,8.306,NA,NA,6536.319391,NA,165.91441086
Eswatini,SWZ,2019,4616996144.90635,-0.5963901092514126,2.59801620311074,-46.043968308704194,NA,NA,NA,NA,NA,NA
Eswatini,SWZ,2020,4120621324.89015,-10.751033885177057,NA,NA,NA,NA,NA,NA,1.139,151.77357856
Eswatini,SWZ,2021,4785708165.93031,16.14045039816636,NA,NA,34.153,NA,NA,336272.373788,1.06,913.92306219
Eswatini,SWZ,2022,4741163884.9523,-0.9307772106774728,NA,NA,NA,NA,461.016,325495.704609,0.477,100.90892124
Eswatini,SWZ,2023,4604172127.36299,-2.8894119864554724,NA,NA,34.61,NA,NA,59979.74704,NA,4.101988690000001
Eswatini,SWZ,2024,4891883720.15742,6.2489321605622665,NA,NA,NA,NA,NA,NA,NA,0
Sint Maarten (Dutch part),SXM,2019,1407880446.92737,11.80749263255112,NA,NA,NA,NA,NA,NA,NA,NA
Sint Maarten (Dutch part),SXM,2020,1236428100.55866,-12.178047272614402,NA,NA,NA,NA,NA,NA,NA,640.371904
Sint Maarten (Dutch part),SXM,2021,1353071061.45251,9.433865247898106,NA,NA,NA,NA,NA,673172.03137,NA,1138.438947
Sint Maarten (Dutch part),SXM,2022,1537088715.0838,13.599999207266215,NA,NA,NA,NA,NA,322985.25033,NA,332.044692
Sint Maarten (Dutch part),SXM,2023,1627776949.27374,5.899999999999725,NA,NA,NA,NA,NA,19080.468,NA,71.152434
Sint Maarten (Dutch part),SXM,2024,1735210227.92581,6.600000000000198,NA,NA,NA,NA,NA,NA,NA,0
Seychelles,SYC,2019,1868690096.73454,4.728773827333213,1.80709400809983,-51.19811410276891,2.966,NA,NA,NA,NA,NA
Seychelles,SYC,2020,1382551751.56908,-26.014925964180303,1.20266463987124,-33.44758853271563,4.311,NA,NA,NA,0.366,0
Seychelles,SYC,2021,1487173794.80528,7.5673147943621375,9.76909936973547,712.2879018694166,NA,NA,NA,1476192.3926,1.742,1003.720152
Seychelles,SYC,2022,2018346588.73752,35.716928027351905,2.62603632851287,-73.11895161340776,NA,NA,NA,286092.513852,0.729,366.437514
Seychelles,SYC,2023,2187379754.66167,8.374833483375163,-1.03530088431951,-139.42446923062192,2.934,NA,NA,38305.561270000006,NA,0
Seychelles,SYC,2024,2167239562.46013,-0.9207451133539064,0.311726050919631,-130.1097058488967,2.593,NA,NA,NA,NA,0
Syrian Arab Republic,SYR,2019,22583045060.0821,5.048251715636136,13.4175653228571,1325.9081502557997,NA,NA,NA,NA,NA,NA
Syrian Arab Republic,SYR,2020,12047752036.091,-46.65133951582701,NA,NA,NA,NA,NA,NA,NA,NA
Syrian Arab Republic,SYR,2021,14353205678.4991,19.135965244816948,NA,NA,NA,NA,NA,NA,NA,NA
Syrian Arab Republic,SYR,2022,23622827079.5047,64.58223764529036,NA,NA,NA,NA,NA,NA,NA,NA
Syrian Arab Republic,SYR,2023,19993439949.5435,-15.363898307963646,NA,NA,NA,NA,NA,NA,NA,NA
Turks and Caicos Islands,TCA,2019,1371838000,4.375540675127764,NA,NA,NA,NA,NA,NA,NA,NA
Turks and Caicos Islands,TCA,2020,918387000,-33.05426734060436,NA,NA,NA,NA,NA,NA,NA,130.807296
Turks and Caicos Islands,TCA,2021,1236459000,34.63376550408488,NA,NA,NA,NA,NA,1389916.9224,NA,436.02432
Turks and Caicos Islands,TCA,2022,1434119000,15.985972846653226,NA,NA,NA,NA,NA,240293.14817,NA,218.01216
Turks and Caicos Islands,TCA,2023,1638653000,14.26199638942096,NA,NA,NA,NA,NA,952.13478,NA,87.204864
Turks and Caicos Islands,TCA,2024,1745378000,6.512971324618452,NA,NA,NA,NA,NA,NA,NA,0
Chad,TCD,2019,14905517742.8454,-2.74993475031601,-0.971939175419342,-122.73742984943696,NA,NA,NA,NA,NA,NA
Chad,TCD,2020,14932897821.2387,0.18369089129053137,4.46414437232861,-559.3028540497465,NA,NA,NA,NA,1.322,5.68941658
Chad,TCD,2021,16871937697.5854,12.985020721087698,-0.772844370359154,-117.31226201261988,NA,NA,NA,17455.203694,0.167,4.1180539
Chad,TCD,2022,17828508289.6049,5.669595331402858,5.78802687843618,-848.9252817803907,NA,NA,12.74,257813.1006386,0.488,0.70440396
Chad,TCD,2023,19107685020.89,7.174894895895112,10.8363568399842,87.22022318790592,NA,NA,NA,220365.4580615,NA,0
Chad,TCD,2024,20625711664.6472,7.944586914100678,8.89950732263755,-17.873622527822494,NA,NA,NA,NA,NA,0
East Asia & Pacific (IDA & IBRD countries),TEA,2019,17481802738366.4,3.557124100288501,1.93321335810517,-33.73528229593583,NA,NA,NA,NA,NA,NA
East Asia & Pacific (IDA & IBRD countries),TEA,2020,17783399412496.6,1.725203508150236,2.39316239316239,23.791943767036496,NA,NA,NA,NA,NA,NA
East Asia & Pacific (IDA & IBRD countries),TEA,2021,21205315189717.1,19.242191539688864,2.61248185776488,9.164420485175482,NA,NA,NA,NA,NA,NA
East Asia & Pacific (IDA & IBRD countries),TEA,2022,21536968352300,1.564009587293114,5.40874375479069,107.03469150282116,NA,NA,NA,NA,NA,NA
East Asia & Pacific (IDA & IBRD countries),TEA,2023,21617377390319.4,0.3733535598143334,6.16457747898299,13.97429344887775,NA,NA,NA,NA,NA,NA
East Asia & Pacific (IDA & IBRD countries),TEA,2024,22233410782170.8,2.8497138238761184,2.23172772921704,-63.79755568283939,NA,NA,NA,NA,NA,NA
Europe & Central Asia (IDA & IBRD countries),TEC,2019,4175891551192.92,2.062342306074455,2.67599202639889,2.4803789009407744,NA,NA,NA,NA,NA,NA
Europe & Central Asia (IDA & IBRD countries),TEC,2020,3916679848494.7,-6.207337990474661,2.73249209419427,2.111369063808926,NA,NA,NA,NA,NA,NA
Europe & Central Asia (IDA & IBRD countries),TEC,2021,4628696552014.54,18.17908869405013,5.10641129002836,86.87744059270875,NA,NA,NA,NA,NA,NA
Europe & Central Asia (IDA & IBRD countries),TEC,2022,5263275218883.39,13.709662315034738,13.8875841659222,171.96368206848987,NA,NA,NA,NA,NA,NA
Europe & Central Asia (IDA & IBRD countries),TEC,2023,5556261013139.78,5.566606002384726,9.40235694928791,-32.29666991066946,NA,NA,NA,NA,NA,NA
Europe & Central Asia (IDA & IBRD countries),TEC,2024,6097876994310.88,9.747849856049845,3.48974086026954,-62.884403569321655,NA,NA,NA,NA,NA,NA
Togo,TGO,2019,6992700101.37188,-0.5206817138804883,0.674652770077458,-27.28118307496677,2.036,NA,NA,NA,NA,NA
Togo,TGO,2020,7400284167.78479,5.828707945489434,1.69928463299407,151.87543998358925,NA,20.776,20.776,NA,1.434,7.48096048
Togo,TGO,2021,8342243645.94438,12.72869334207685,4.18621506523519,146.35161078690217,NA,50.6,71.376,264750.58835,0.997,19.802542404
Togo,TGO,2022,8169476148.95692,-2.0709955776879263,7.96757361617943,90.32881712998648,1.965,15.346,86.722,109981.6403277,0.866,4.6205932800000005
Togo,TGO,2023,9171261837.57103,12.262544994907882,5.48928568141135,-31.10467570372391,NA,NA,NA,2745.6467628,NA,0
Togo,TGO,2024,9925732119.72034,8.226461042236794,2.862620740898,-47.85076042604524,NA,NA,NA,NA,NA,0
Thailand,THA,2019,543976691793.886,7.345273659708903,0.706728601314275,-33.57174224705213,0.716,NA,NA,NA,NA,NA
Thailand,THA,2020,500461898480.246,-7.999385629950459,-0.845937147357064,-219.69759618952853,1.099,22.823,22.823,NA,1.156,1.686756281
Thailand,THA,2021,506194668789.937,1.1454958563478577,1.23039541318384,-245.44761594025368,1.215,224.797,247.62,1453931.1812298,1.578,301.622683873
Thailand,THA,2022,495644697587.661,-2.0841727210394776,-1.6106803048669,-230.90753489555144,0.94,97.819,345.439,533541.1419,1.222,166.87734723
